Ringo Starr ;No No Song ;VC;15;41;4;1;1;4;5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;5;5;5;5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tom Waits;In the Neighborhood;;1;4;1;4;1;6m;2m;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;4;1;4;1;5;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Elvis Presley;(Marie's The Name Of) His Latest Flame;VVC;1;6m;1;6m;1;6m;1;6m;6m;4;5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;4;5;4;5;4;5;4;5;4;5;4;5;4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Claude King;Wolverton Mountain;VVC;1;1;5;5;5;5;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;5;1;1;2;2;5;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Johnny Tillotson;It Keeps On A-Hurtin';VC;1;1;4;4;1;1;5;5;1;1;4;4;5;5;143m2m;1;;;;;;;;;;;;;;;;;;;;;;;;;5;5;4;4;5;5;4;1;1;1;4;4;5;5;143m2m;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Elvis Presley;Good Luck Charm;VC;1;4;1;5;1;4;5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;5;1;1;5;5;2;5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tommy Roe;Sheila;VVC;15;45;14;15;15;45;14;1501;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;5;4;1;5;5;4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Connie Francis;Don't Break This Heart Of Mine;VC;5;5;5;5;1;1;1;6;2m;2m;b3d1;1;2;2;2m;5;;;;;;;;;;;;;;;;;;;;;;;;;5;5;5;5;1;1;4;4;2m;b3d;1;6;2;5;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
The Corsairs;Smokey Places;VC;1;1;5;5;5;5;1;1;4;4;1;1;5;5;1014;1;;;;;;;;;;;;;;;;;;;;;;;;;5;5;1;1;5;5;1;1;5;5;1;1;5;5;14;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bobby Darin;Things;VC;1;1;1;5;1;4;15;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;1;5;1;4;1;2m;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Roy Orbison;Dream Baby;CV;5;5;5;5;1;1;5;51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;5;5;5;1;1;5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Arno;Pas Heureux ni malheureux;VC;1;1;4;4;1;1;4;4;1;1;4;4;1;1;4;4;;;;;;;;;;;;;;;;;;;;;;;;;5;5;1;1;5;5;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Arno;Il est tombé du ciel;VVC;1m;1m;1m;1m;b7;b7;1m;1m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;5;5;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bob Dylan;Lay Lady Lay;VC;1;3m;b7;6m;1;3m;b7;6m;1;3m;b7;6m;1;3m;b7;6m;;;;;;;;;;;;;;;;;;;;;;;;;5;6m;1;1;5;6m;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bob Dylan;One more night;VVC;1;1;1;1;1;4;1;1;45;1;41;5;1;45;1;1;;;;;;;;;;;;;;;;;;;;;;;;;5;4;1;2m;1;3m;4;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Dylan;Watching the river flow;VVVVC;1;1;4;4;1;205;501;501;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;5;1;1;2;2;5;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Dylan;Orange Juice Blues;VVC;1;4;1;5;4;b7;b3;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;5;4;b3;2;2;5;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Elvis;Good Luck Charm;VC;1;4;1;5;1;4;5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;5;1;1;5;5;2;5;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Elvis;In the ghetto;VVC;1;1;1;1;3m;45;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;41;45;1;5;41;43m;2m5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Elvis;Wooden Heart;VVC;1;2m;1;1;1;1;2m;5;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;5;1;1;4;4;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Elvis;His Lates Flame;VVC;1;16m;1;16m;1;16m;1;16m;6m;4;5;1;16m;1;16m;;;;;;;;;;;;;;;;;;;;;;;;;;5;4;5;4;5;4;5;4;5;4;5;4;5;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jan & Dean;Baby Talk;VC;16m;45;16m;45;16m;45;16m;45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;1;5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Johnny Cash;Nobody;VVC;1;1;4;4;5;5;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;5;1;1;5;5;1;1;5;5;1;1;1;4;25;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Paul Anka; Put your hand on my shoulder;VVC;6m;6m;2m;5;1;6m;2m;5;1;6m;2m;5;1;6m04;1;1;;;;;;;;;;;;;;;;;;;;;;;;;5;5;1;1;5;5;1;1;7;7;3m;3m;2;2;5;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Paul Anka;It's time to cry;VVC;1;6m;3m;3m;6m;2m;6m;2m05;501;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;1;5;1;3m;6m;2m;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Robert Crumb;Moanas March;VVC;1;1;2m5;1;1;1;25;15;1;4;15;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;1;5;1;5;1;5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Stevie Wonder;Positivity;VC;1;4;1;4;1;4;1;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;5;5;5;1;4;1;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
The Beatles;Keep your hand off my baby;VVC;1;1;6m;6m;4;4;5;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;5;1;1;5;5;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
The Police;It's Alright for You;VCC;b71;b71;b71;b71;4;4;b71;b71;b71;b71;4;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;4;5;4;5;4;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rolling Stones;It's All Over Now;VC;1;1;1;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;4;1;1;5;4;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rolling Stones;Down Home Girl;VC;1;1;1;1;1;1;1;1;4;4;4;4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;5;5;4;4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rolling Stones;Please go home;CV;b74;1;b74;1;b74;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;4;1;1;5;4;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rolling Stones;Sympathy for the Devil;VVC;1;b7;4;1;1;b7;4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;5;1;1;5;5;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rolling Stones;Love in Vain;VC;1;1;1;1;1;1;1;1;4;4;5;5;1;5;1;1;;;;;;;;;;;;;;;;;;;;;;;;;5;5;6m;4;1;1;5;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rolling Stones;Live with me;VVC;4;1;4;1;4;1;4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;b7;1;1;5;b7;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rolling Stones;Brown Sugar;VC;1;1;4;4;1;1;b7;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;5;1;1;5;5;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rolling Stones;Sway;VC;15;4;15;4;15;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;4;5;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rolling Stones;Dead Flowers;VVC;1;5;4;1;1;5;4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;5;1;1;5;5;1;1;4;4;1;1;4;4;1;1;4;4;1;1;1;5;4;1;;;;;;;;;;;;;;;;;;;;;;;;;;
Rolling Stones;Rip this Joint;VC;1;5;1;1;1;5;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;5;14;1;5;5;14;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rolling Stones;Silver Train;VVCC;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;5;5;5;5;4;4;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rolling Stones;Hide Your Love;VVC;1;1;1;1;b7;b7;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rolling Stones;Star Star;VVC;1;1;5;5;1;1;5;5;4;4;1;1;5;5;4;1;;;;;;;;;;;;;;;;;;;;;;;;;5;4;5;5;4;1;5;4;1;5;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rolling Stones;Fool to cry;VC;1;4;1;4;1;4;1;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;6m;4;2;1;4;1;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rolling Stones;Crazy Mama;VVC;1;1;1;1;4;4;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;5;6m;4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rolling Stones;Summer Romance;VC;1;1;1;41;1;1;1;41;1;1;1;41;1;1;1;41;;;;;;;;;;;;;;;;;;;;;;;;;5;5;1;1;5;5;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rolling Stones;Waiting on a Friend;VC;6m;4;5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;5;1;1;5;5;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rolling Stones;Hold on to your Hat;VC;4;4;4;4;1;1;1;1;4;4;4;4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;5;2;4;1;5;2;4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rolling Stones;Blinded by Love;VVC;1;1;1;1;5;5;5;14;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;5;14;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rolling Stones;Flip the Switch;VC;1;1;4;4;1;1;4;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;5;4;4;5;5;4;4;5;5;4;4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rolling Stones;Might as well get juiced;VVC;1;1;1;1;4;4;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;5;4;4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Eric Clapton;The Core;VVC;1;1;1;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;4;5;4;5;4;4;4;5;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Eric Clapton;It all depends;VVC;1;1;1;56m;1;1;1;4;1;1;1;56m;1;1;1;4;;;;;;;;;;;;;;;;;;;;;;;;;5;5;6m;6m;4;4;1;1;5;5;6m;6m;4;4;5;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Eric Clapton;Walk away;VVC;1;1;b7;4;1;1;b7;4;1;1;b7;4;2m;45;1;1;;;;;;;;;;;;;;;;;;;;;;;;;5;6m;5;6m;5;6m;2m;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Johnny Cash;I was there when it happened;VC;1;4;1;1;15;5;1;1;1;1;4;4;1;5;15;1;;;;;;;;;;;;;;;;;;;;;;;;;5;5;1;1;2;2;5;5;1;1;4;4;1;5;15;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Johnny Cash;I will miss you when you go;VC;1;1;4;1;1;2;5;5;1;1;4;1;1;5;1;1;;;;;;;;;;;;;;;;;;;;;;;;;5;5;1;1;2;2;5;5;1;1;4;1;1;5;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Johnny Cash;Honky Tonk Girl;VC;1;1;5;5;5;5;1;1;1;1;4;4;5;5;1;1;;;;;;;;;;;;;;;;;;;;;;;;;5;5;1;1;5;5;1;1;4;4;1;1;5;5;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Johnny Cash;He'll understand and say well done;VC;5;5;1;1;5;5;1;1;1;1;4;1;4;16;25;1;;;;;;;;;;;;;;;;;;;;;;;;;5;5;1;1;5;5;1;1;1;1;4;1;4;16;25;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Johnny Cash;God must have my Fortune laid away;VC;14;1;4;1;45;4;1;5;1;1;4;4;4;15;14;1;;;;;;;;;;;;;;;;;;;;;;;;;5;5;4;1;45;1;2;5;1;1;4;4;4;15;14;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Johnny Cash;When I've learned enaugh to die;VC;1;5;5;1;1;5;2;5;1;5;5;1;45;14;1;1;4;1;;;;;;;;;;;;;;;;;;;;;;;5;1;5;1;5;1;2;5;1;5;5;1;45;14;1;1;4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Johnny Cash;You remembered me;VC;1;5;4;1;4;1;5;1;1;5;4;1;4;1;5;1;4;1;5;1;;;;;;;;;;;;;;;;;;;;;5;5;1;1;5;5;2;5;5;1;5;4;1;4;1;5;1;4;1;5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Johnny Cash;I do Believe;CV;4;4;4;4;1;1;1;1;4;4;4;4;1;1;5;5;;;;;;;;;;;;;;;;;;;;;;;;;5;5;1;1;5;5;1;1;5;5;1;1;5;5;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Johnny Cash;Ole Slewfoot;VC;1;1;1;1;1;1;4;1;1;1;1;1;1;1;1;4;1;1;;;;;;;;;;;;;;;;;;;;;;;5;5;1;1;5;5;1;1;1;1;1;1;1;1;4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Johnny Cash;Friendly Gates;VC;1;1;4;4;1;1;4;4;1;1;4;4;1;1;4;4;;;;;;;;;;;;;;;;;;;;;;;;;5;5;2m;2m;1;1;2m;2m;1;1;2m;5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Johnny Cash;Jesus;VC;1;1;1;1;4;4;1;1;1;1;4;4;5;5;4;4;1;1;4;4;1;1;;;;;;;;;;;;;;;;;;;5;5;4;4;1;1;5;5;5;5;4;4;1;1;4;1;4;1;5;5;4;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
Johnny Cash;Old rugged Cross;VC;1;1;4;4;5;5;1;5;1;1;4;4;5;5;1;1;;;;;;;;;;;;;;;;;;;;;;;;;5;5;1;1;4;4;1;1;1;1;4;2m;1;5;4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Johnny Cash;I'm an easy Rider;VC;1;1;1;1;5;5;1;1;4;4;4;4;1;5;1;1;;;;;;;;;;;;;;;;;;;;;;;;;5;5;4;4;5;5;4;4;1;1;1;1;5;5;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Johnny Cash;The one Rose;VC;1;1;6;6;2;5;1;1;1;1;6;6;2;2;5;5;;;;;;;;;;;;;;;;;;;;;;;;;5;5;1;1;5;5;1;1;3;3;6;6;2;2;5;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Johnny Cash;Nobody;VC;1;1;4;4;5;5;1;1;1;1;4;4;5;5;1;1;;;;;;;;;;;;;;;;;;;;;;;;;5;5;1;1;5;5;1;1;5;5;1;1;1;4;25;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
John Lennon;Sunday, Bloody Sunday;;1;1;1;1;b3;b3;4;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;4;b3;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Manu Chao;Clandestino;;1m;1m;1m;4m;4m;5;5;1m;1m;1m;1m;4m;4m;5;5;1m;;;;;;;;;;;;;;;;;;;;;;;;;5;1m;5;1m;5;1m;5;1m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Manu Chao;Desaparecido;;5;5;1m;1m;5;5;1m;1m;4m;4m;1m;1m;5;5;1m;1m;;;;;;;;;;;;;;;;;;;;;;;;;5;5;1m;1m;5;5;1m;1m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Neil Young;Harvest Moon;;2m;2m;1;1;2m;2m;1;1;4;4;1;1;4;4;1;1;;;;;;;;;;;;;;;;;;;;;;;;;5;5;5;5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nick Cave;Nobody's Baby Now;;1;2m;1;2m;1;2m;1;2m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;4;5;43m;2m;2m;5;45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Velvet Underground;What Goes On;;1;1;b74;1;1;1;b74;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;4;1;1;5;4;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Velvet Underground;Pale Blue Eyes;;1;1;4;1;1;6m;2m4;1;45;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;5;1;1;5;5;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Norah Jones;In The Morning;;1;1;1;1;4;4;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;b65;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Norah Jones;Come Away With Me;;1;6m;1;6m;1;6m;3m;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;4;1;1;5;4;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Norah Jones;Feelin' the Same Way;;1;1;4;1;1;1;4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;4;3;6m;3;6m;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
The Who;Squeeze Box;;1;1;1;1;5;5;4;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;4;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Phil Collins;Both Sides of the Story;;1;15;4;4;1;15;4;4;1;15;4;4;1;15;4;4;;;;;;;;;;;;;;;;;;;;;;;;;5;4;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Phil Collins;One More Night;;4;1;2m;1;4;1;2m;2m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;1;5;1;5;1;2m;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Neil Diamond;Red Red Wine;;14;2m;1;4;1;4;1;4;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;1;4;1;5;1;4;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Michael Buble;Save the Last Dance For Me;;1;1;1;5;5;5;5;5;1;1;4;4;1;106m;502m;5;1;1;;;;;;;;;;;;;;;;;;;;;;;5;5;1;1;5;5;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jason Mraz;The Woman I Love;;4;1;5;6m;4;1;3;6m;4;1;3;6m;4;1;5;1;;;;;;;;;;;;;;;;;;;;;;;;;5;5;6m;6m;1;1;4;4;5;5;6m;6m;4;4;4;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Michael Jackson;We've Got Forever;;1;1;4;4;5;5;1;1;4;5;13;6m;45;13;6m;4;5;;;;;;;;;;;;;;;;;;;;;;;;5;1;5;1;6m;3m;6m2;2m;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Michael Jackson;Speed Demon;;1;1;1;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;5;5;5;5;5;5;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Neil Young;The Last Trip To Tulsa;;1;1;b3;b3;4;4;b3;b3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;5;5;5;4;4;b3;b3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Neil Young;Pocahontas;;1;1;1;1;2m;2m;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;b74;1;1;5;b74;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Neil Young;Get Back to the Country;;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;b74;1;1;5;b74;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
The Who;Out in the Street;;1;1;1;1;1;1;1;501;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;5;5;5;5;5;5;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
The Who;La La La Lies;;1;1;4;5;1;1;4;5;41;41;4;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;5;1;1;2;2;5;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
The Who;Mary Anne With the Shaky Hand;;41;51;41;51;41;51;41;51;41;51;41;5;5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;5;5;2m;5;5;5;2m;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lloyd Price;Personality;VC;1;1;1;5;5;5;5;1;1;1;4;1d;1;6;25;1;;;;;;;;;;;;;;;;;;;;;;;;;5;5;1;1;5;5;14;1;4;1d;1;6;2;5;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Paul Anka;Put Your Head On My Shoulder;VVCV;6m;6m;2m;5;1;6m;2m;5;1;6m;2m;5;1;6m04;1;1;;;;;;;;;;;;;;;;;;;;;;;;;5;5;1;1;5;5;1;1;7;7;3m;3m;2;2;5;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Phil Phillips & the Twilights;Sea of Love;VVC;1;3;4;2;1;2;14;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;4;5;4;3;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lloyd Price;I'm Gonna Get Married;VVC;4;4;1;106;2;2;5;501;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;5;1;1;4;6;2;51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Billy Joel;It's Still Rock and Roll To Me;;1;3m;b7;4;1;3m;b7;4;3m;6m;3m;25;13m;b74;6m5;1;;;;;;;;;;;;;;;;;;;;;;;;;5;4;3;6m;5;4;3;b6;b3;4;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kenny Loggins;This Is It;;6m;6m;4;4;2m3m;42;5;3;6m;6m;4;4;2m3m;42;5;53;6m2;51;7d;41;6m4;3m;2m4;3m;;;;;;;;;;;;;;;;;5;1;5;1;5;1;5;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Billy Joel;You May Be Right;;1;1;1;1;1;1;5;5;2m;2m;b7;b7;5;5;1;1;;;;;;;;;;;;;;;;;;;;;;;;;5;5;1;1;5;4;6m;1;5;5;1;1;4;5;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Styx;Too Much Time On My Hands;VVC;1;1;1;1;1;1;1;1;b7;b7;1;1;b7;b7;1;1;;;;;;;;;;;;;;;;;;;;;;;;;5;5;6m;6m;5;5;6m;6m;5;5;6m;6m;5;5;6m;2m;6m;2m;6m;2m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
The Beatles;act naturally;;1;4;1;5;1;4;5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;1;5;1;5;1;2;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
The Beatles;i've just seen a face;;1;1;6m;6m;4;51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;4;14;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
The Beatles;Sure to Fall;;1;1;4;4;1;105;501;501;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;5;4;1;2;2;5;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
The Beatles;Crying, Waiting, Hoping;;1;5;1;4;1;5;1014;501;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;15;14;1;5;15;14;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bob Dylan;Gospel Plow;;1;1;5;1;4;5;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;5;1;1;4;5;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
