Glen Campbell ; Southern Nights ;;1;6;2;2;4;4;3m;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Fleetwood Mac;Dreams ;VC;1;2;1;2;1;2;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Brick;Dazz;;1m4;1m4;1m4;1m4;1m4;1m4;1m4;1m4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Shaun Cassidy ;Da Doo Ron Ron ;VC;1;4;5;1;1;4;5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Crosby,Stills and Nash ;Just a Song Before I Go ;;1m5m;b64m;1m5m;b64m;b3b2;4m5m;b3b2;4m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sanford Townsend Band;Smoke from a Distant Fire ;;12m;12m;12m;12m;12m;12m;43m2m5;12m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
The Floaters;Float On ;VC;4;1;4;1;4;1;4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
K.C. and The Sunshine Band ;Keep It Comin' Love ;CV;b7;b7;1;1;b7;b7;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Chic ;Dance, Dance, Dance ;CV;1m;1m4;1m;1m4;1m;1m4;1m;1m4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
The O'Jays;Use Ta Be My Girl;VVC;16m;45;16m;45;16m;4;4m;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bob Seger and The Silver Bullet Band;Hollywood Nights ;VVC;1;1;4;4;b7;b7;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gloria Gaynor ;I Will Survive ;VVC;1m;4m;b7;b3;b6;2d;1m;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Anita Ward ;Ring My Bell ;VVCC;1m;4m;1m;5;1m;4m;1m;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suzi Quatro and Chris Norman ;Stumblin' In ;CCVV;1m;4;b7;5m;1m;4;b7;5m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Earth, Wind and Fire ;Boogie Wonderland ;VVC;1m;1m;4m;5;1m;1m;4m;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Steve Miller Band ;Abracadabra ;VVC;1m;4m;5;1m;1m;4m;5;1m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
The Dazz Band ;Let It Whip ;VVC;1m;5m;1m;5m;1m;5m;1m;b3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Earth, Wind and Fire ;Let's Groove ;CCVVV;4mb7;5m1m;4mb7;5m1m;4mb7;5m1m;4mb7;5m1m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Joan Jett ;Crimson and clover ;;15;45;15;45;15;45;15;45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kool & The Gang ;Get Down On It ;CV;1m5m;4m5m;1m5m;b7;1m5m;4m5m;1m5m;b7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Stevie Nicks;Edge of Seventeen;CVVV;b6;b7;1m;1m;b6;b7;1m;1m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Eddy Grant ;Electric Avenue ;VC;1;1;1;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Musical Youth;Pass the Dutchie;CV;15;15;15;15;15;15;15;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Yes;Owner of a Lonely Heart;VC;1mb34;4b7;1mb34;4b7;1mb34;4b7;1mb34;4b7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ray Parker Jr.;Ghostbusters;;1b74;1b74;1b74;1b74;1b74;1b74;1b74;1b74;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Laura Branigan ;Self Control ;VVCC;1m;5m;1m;5m;b7;4m;b7;b3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Thompson Twins ;Hold Me Now ;VVC;1;1;6m;6m;b7;b7;5;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kool and The Gang ;Joanna ;CVV;1;1;6m;6;2m;2m;5;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nena ;99 Luftballons ;;12m;45;12m;45;12m;45;12m;45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Shannon ;Let the Music Play ;VVVVC;1m;b6b7;1m;b6b7;1m;b6b7;1m;b6b7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
K.C.;Give It Up;VC;15;45;15;45;15;45;15;45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ready For The World ;Oh Sheila ;VVC;1m;b6;1m;b6;1m;b6;1m;b6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Animotion ;Obsession ;VVC;1;1;4;4;1;1;4;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Falco;Rock Me Amadeus;VVC;1m;b6;4b7;1m;1m;b6;4b7;1m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Stacey Q;Two of Hearts;VVC;1m;b6b7;1m;4mb7;1m;b6b7;1m;4mb7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sade ;The Sweetest Taboo ;VC;1m5m;4m5m;1m5m;4m5m;1m5m;4m5m;1m5m;4m5m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Stevie Nicks ;Talk to Me ;VVC;1;1;4;4;2m;2m;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sheila E. ;A Love Bizarre ;VVC;1;1;6m;6m;1;1;6m;6m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
George Michael ;A Different Corner ;VVC;1;1;1;1;2m;2m;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Robbie Nevil ;C'est La Vie ;VVC;6m2;5m1;6m2;5m1;6m2;5m1;6m2;5m1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Los Lobos ;La Bamba ;VVVC;14;5;14;5;14;5;14;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Debbie Gibson ;Only In My Dreams ;VVC;1;1;b7;b7;4;4;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bananarama ;I Heard a Rumour ;VVC;4m;b7;5m;1m;4m;b7;5m;1m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gloria Estefan and the Miami Sound Machine ;Rhythm Is Gonna Get You ;VVC;1m;1m;b6;b6;b7;b7;1m;1m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kool and The Gang ;Victory ;VVC;1mb7;1mb7;1mb7;1mb7;1mb7;1mb7;1mb7;1mb7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Breathe ;Hands to Heaven ;VC;1;4;2m;4;1;4;2m;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Terence Trent d'Arby ;Wishing Well ;VVC;1;1;b7;b7;1;1;b7;b7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bobby McFerrin ;Don't Worry, Be Happy ;VC;1;2m;4;1;1;2m;4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Chicago ;I Don't Wanna Live Without Your Love ;VC;1;6m;2m;5;1;6m;2m;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bobby Brown ;My Prerogative ;CVV;1m;5;1m;5;1m;5;1m;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Paula Abdul ;Cold Hearted ;CV;1m;1m;b6;5;1m;1m;b6;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Milli Vanilli ;Girl You Know It's True ;VVCC;1m;b6;b7;b7;1m;b6;b7;b7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Fine Young Cannibals;She Drives Me Crazy;VVC;14;6m5;14;6m5;14;6m5;14;6m5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Young M.C. ;Bust a Move ;VVC;1m;4;1m;4;1m;4;1m;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Dino;I Like It;CVV;1m;1m;b6;5m;1m;1m;b6;5m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Samantha Fox ;I Wanna Have Some Fun;VVC;1m;1m;b6;4mb7;1m;1m;b6;4mb7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Linear ;Sending All My Love ;VVVC;1m;1m;b7;b7;1m;1m;b7;b7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Billy Joel;We Didn't Start the Fire;VVC;1;5;6m;4;1;5;6m;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
The B-52's;Roam;VVC;1;4;b7;5;1;4;b7;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Soul II Soul ;Back to Life ;VC;1m;5m;1m;5m;1m;5m;1m;5m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M.C. Hammer;U Can'T Touch This;VC;4m1m;b71m;4m1m;b71m;4m1m;b71m;4m1m;b71m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tom Petty;Free Fallin';VVC;14;415;14;415;14;415;14;415;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tyler Collins;Girls Nite Out;VVC;1m;1m;b6;4m5;1m;1m;b6;b75;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Keith Sweat ;Make You Sweat ;VVC;1m;5;1m;5;1m;5;1m;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Color Me Badd;I Wanna Sex You Up;VVC;1;2m5;1;2m5;1;2m5;1;2m5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Marky Mark;Good Vibrations ;CVV;b71m;b6b7;b71m;b6b7;b71m;b6b7;b71m;b6b7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tara Kemp ;Hold You Tight ;CVV;1mb7;b6;1mb7;b6;1mb7;b6;1mb7;b6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C+C Music Factory;Here We Go, Let's Rock & Roll ;VVC;1mb7;1mb3;1mb7;1mb3;1mb7;1mb3;1mb7;1mb3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C+C Music Factory ;Things That Make You Go Hmmmm.... ;VVC;1m;4;1m;4;1m;4;1m;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Chris Issak ;Wicked Game ;VVC;1m;b7;4;4;1m;b7;4;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Color Me Badd ;All 4 Love ;VVC;14;14;14;14;14;14;14;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Shanice ;  I Love Your Smile ;CV;1;3m7m;2m;5;1;3m7m;2m;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Billy Ray Cyrus ;Achy Breaky Heart ;VVC;1;1;1;5;5;5;5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CeCe Peniston;Finally;VVCC;b6b7;1mb3;b6b7;1mb3;b6b7;1mb3;b6b7;1mb3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nirvana;Smells Like Teen Spirit;VVCC;1m4m;b3b6;1m4m;b3b6;1m4m;b3b6;1m4m;b3b6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Technotronic ;Move This ;VC;16m4;5;16m4;5;16m4;5;16m4;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Luther Vandross and Janet Jackson ;The Best Things In Life Are Free ;VVC;1;23m;1;25;1;23m;4;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
P.M. Dawn ;Set Adrift On Memory Bliss ;VVC;1;6m;4;3m;1;6m;4;3m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
K.W.S. ;Please Don't Go ;VC;1;b7;4;4;1;b7;4;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Genesis ;I Can't Dance ;VC;1m;1m;1m;b74;1m;1m;1m;b74;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Arrested Development;People Everyday;CVVV;2mb71m;2mb71m;2mb71m;2mb71m;2mb71m;2mb71m;2mb71m;2mb71m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Snap ;Rhythm Is a Dancer ;;1mb6;b71m;1mb6;b71m;1mb6;b71m;1mb6;b71m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Paperboy ;The Ditty (All Because of You) ;VVVC;1;6m;2m;5;1;6m;2m;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jade ;I Wanna Love You ;VVC;1;1;b7;b7;1;1;b7;b7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Color Me Badd ;Slow Motion ;;14;b7b3;14;b7b3;14;b7b3;14;b7b3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Color Me Badd;Thinkin' Back;VVC;1mb3;4;1mb3;4;1mb3;4;b6;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CeCe Penisto ;We Got a Love Thang;VVVC;13m;45;13m;45;13m;45;13m;45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mariah Carey ;Dreamlover ;VVC;1;2m;1;2m;1;2m;1;2m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Snow;Informer;CV;1b7;1b7;1b7;1b7;1b7;1b7;1b7;1b7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Arrested Development ;Mr Wendal ;VVC;145;145;145;145;145;145;145;145;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
P.M. Dawn;Looking Through Patient Eyes;VVCC;1;1;b7;b71;1;1;b7;b71;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Naughty By Nature ;Hip Hop Hooray ;VVC;1m2m;b34;1m2m;b34;1m2m;b34;1m2m;b34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4 Non Blondes ;What's Up? ;VVC;1;2m;4;1;1;2m;4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Dr. Dre;Nothin' But a G Thang;;1m5m;5m1m;1m5m;5m1m;1m5m;5m1m;1m5m;5m1m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Inner Circle;Bad Boys;CV;1m;b31m;1m;b31m;1m;b31m;1m;b31m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Inner Circle;Sweat (A La La La La Long) ;VCC;16m;2m5;16m;2m5;16m;2m5;16m;2m5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ice Cube ;It Was a Good Day ;;b7;1m;b7;1m;b7;1m;b7;1m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Captain Hollywood Project;More & More;CCVV;1m;b6b7;1m;b6b7;1m;b6b7;1m;b6b7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Haddaway ;What is Love;CV;1m;b3;5m;b7;1m;b3;5m;b7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Salt-N-Pepa;Whatta Man;CCVVV;1m;4;1m;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Coolio;Fantastic Voyage;VVC;1m;4;1m;4;1m;4;1m;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Cranberries;Linger;VVC;1;1;5;5;b7;b7;4;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Warren G;This D.J.;VVC;b65;1m;b65;1m;b65;1m;b65;1m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2Pac ;Keep Ya Head Up ;VVVC;b2;1m;b2;1m;b2;1m;b2;1m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Real McCoy;Another Night;CVVV;5m1m;4b7;5m1m;4b7;5m1m;4b7;5m1m;4b7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 Gabrielle Lee;Dreams;VVC;41;6m5;41;6m5;41;6m5;41;6m5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SWV;Anything;VVC;6m2m;51;6m2m;51;6m2m;51;6m2m;51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Queen Latifah ;U.N.I.T.Y.;CVV;1m;5m;1m;5m;1m;5m;1m;5m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ini Kamoze ;Here Comes the Hotstepper ;CV;1m;b3;1m;b3;1m;b3;1m;b3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Heavy D and The Boyz ;Got Me Waiting;CVV;1m;1m;b6;4mb7;1m;1m;b6;4mb7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tim McGraw ;Indian Outlaw ;;1m;5;4;1m;1m;5;4;1m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Brandy ;I Wanna Be Down ;VVC;1m;4m;1m;4m;1m;4m;1m;4m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TLC ;Waterfalls ;VVC;1;5;b7;4;1;5;b7;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TLC ;Creep ;VVC;1m;4m;1m;4m;1m;4m;1m;4m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Blues Traveler ;Run-Around ;VVVVC;14;2m5;14;2m5;14;2m5;14;2m5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Blessid Union Of Souls;I Believe;VVC;6m5;41;6m5;41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Luniz;I got 5 on It;VVVC;1m;1m;1m;1mb7;b6;b6;b6;b65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Real McCoy ;Run Away ;CCV;1m;b6;b3;b7;1m;b6;b3;b7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Collective Soul;December;VVC;1;b7;4;b31;1;b7;4;b31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
